,Athlete_ID_x,Fight_Result,Wins_x,Losses_x,Takedowns_Ratio_x,Fighting_Category_x,Age_x,Streak_Athlete_ID_x,Significant_Strikes_Ratio_x,Athlete_ID_y,Wins_y,Losses_y,Fighting_Category_y,Age_y,Streak_Athlete_ID_y,Takedowns_Ratio_y,Significant_Strikes_Ratio_y,Fight_Style_Matchup,Age_diff,Height_diff,Weight_diff,Reach_diff,Significant_Strikes_Ratio_diff,Takedowns_Ratio_diff,Streak_Athlete_ID_diff
1536,brad-tavares,0,20,11,0.26666666666666666,Striking,34.0,-2,0.4342363564978406,bruno-silva-blindado,23,12,Striking,33.0,-1,0.09523809523809523,0.4798962386511025,Striking vs Striking,1.0,1.0,15.0,0.0,-0.04565988215326189,0.17142857142857143,-1
1627,brendan-allen,1,24,6,0.043478260869565216,Striking,27.0,5,0.5382585751978892,bruno-silva-blindado,23,12,Striking,33.0,1,0.09523809523809523,0.4798962386511025,Striking vs Striking,-6.0,2.0,0.0,1.0,0.05836233654678674,-0.05175983436853002,4
931,anthony-ivy,0,8,4,0.0,Striking,28.0,-1,0.42105263157894735,bryan-barberena,18,12,Striking,29.0,-1,0.2222222222222222,0.48043565954013717,Striking vs Striking,-1.0,2.0,-28.5,1.5,-0.05938302796118983,-0.2222222222222222,0
7797,kiruhato-uruhina,0,7,4,0.2222222222222222,Striking,23.0,-1,0.5714285714285714,bryan-battle,13,2,Striking,26.0,-1,0.08695652173913043,0.5293333333333333,Striking vs Striking,-3.0,-4.0,12.0,-2.0,0.042095238095238074,0.13526570048309178,0
125,aj-fletcher,0,10,3,0.2857142857142857,Striking,24.0,-1,0.49544072948328266,bryan-battle,13,2,Striking,28.0,-2,0.08695652173913043,0.5293333333333333,Striking vs Striking,-4.0,-3.0,8.0,-10.0,-0.03389260385005066,0.19875776397515527,1
586,aljamain-sterling,0,24,5,0.1337579617834395,Striking,26.0,-1,0.5243747350572276,bryan-caraway,21,10,Grappling,29.0,-1,0.0,0.0,Striking vs Grappling,-3.0,-1.0,9.699999999999989,3.0,0.5243747350572276,0.1337579617834395,0
1474,bobby-moffett,0,12,5,0.08333333333333333,Striking,27.0,-1,0.3983957219251337,bryce-mitchell,17,3,Striking,24.0,-1,0.05,0.5964125560538116,Striking vs Striking,3.0,0.0,0.0,3.0,-0.19801683412867793,0.033333333333333326,0
739,andre-fili,0,24,11,0.2875,Striking,29.0,-2,0.37889688249400477,bryce-mitchell,17,3,Striking,25.0,-2,0.05,0.5964125560538116,Striking vs Striking,4.0,1.0,11.0,4.0,-0.21751567355980683,0.2375,0
1537,brad-tavares,1,20,11,0.26666666666666666,Striking,24.0,6,0.4342363564978406,bubba-mcdaniel,21,8,Striking,28.0,1,0.0,0.44166666666666665,Striking vs Striking,-4.0,-2.0,16.5,-1.0,-0.00743031016882606,0.26666666666666666,5
1514,brad-morris,1,10,4,0.0,Grappling,26.0,1,0.0,cain-velasquez,14,3,Grappling,23.0,1,0.0,0.0,Grappling vs Grappling,3.0,-0.5,-43.0,-77.0,0.0,0.0,0
1313,ben-rothwell,0,39,14,0.2413793103448276,Striking,25.0,-1,0.42574257425742573,cain-velasquez,14,3,Grappling,24.0,-1,0.0,0.0,Striking vs Grappling,1.0,2.5,17.0,1.5,0.42574257425742573,0.2413793103448276,0
1737,brock-lesnar,0,6,3,0.0,Grappling,30.0,-1,0.0,cain-velasquez,14,3,Grappling,25.0,-2,0.0,0.0,Grappling vs Grappling,5.0,1.5,17.5,4.0,0.0,0.0,1
1089,antonio-silva,0,19,10,0.0,Striking,30.0,-1,0.4558189655172414,cain-velasquez,14,3,Grappling,27.0,-3,0.0,0.0,Striking vs Grappling,3.0,2.5,17.0,3.0,0.4558189655172414,0.0,2
1088,antonio-silva,0,19,10,0.0,Striking,31.0,-2,0.4558189655172414,cain-velasquez,14,3,Grappling,28.0,-4,0.0,0.0,Striking vs Grappling,3.0,2.5,17.0,3.0,0.4558189655172414,0.0,2
1136,armen-petrosyan,0,9,4,0.0,Striking,31.0,-1,0.5298087739032621,caio-borralho,17,1,Striking,29.0,-1,0.05,0.600864553314121,Striking vs Striking,2.0,1.5,0.0,-4.0,-0.07105577941085894,-0.05,0
67,abus-magomedov,0,27,6,0.0,Striking,32.0,-2,0.44025157232704404,caio-borralho,17,1,Striking,30.0,-2,0.05,0.600864553314121,Striking vs Striking,2.0,0.5,-1.0,3.0,-0.160612980987077,-0.05,0
1654,brendson-ribeiro,1,16,7,0.0,Striking,27.0,1,0.42105263157894735,caio-machado,8,4,Striking,29.0,1,0.0,0.5385802469135802,Striking vs Striking,-2.0,-1.0,0.0,3.0,-0.11752761533463285,0.0,0
1829,buddy-roberts,1,12,3,0.0,Striking,27.0,1,0.3424657534246575,caio-magalhaes,9,3,Striking,22.0,1,0.0,0.40186915887850466,Striking vs Striking,5.0,1.0,-1.5,-73.0,-0.05940340545384715,0.0,0
1538,brad-tavares,1,20,11,0.26666666666666666,Striking,27.0,1,0.4342363564978406,caio-magalhaes,9,3,Striking,26.0,2,0.0,0.40186915887850466,Striking vs Striking,1.0,0.0,15.5,1.0,0.03236719761933593,0.26666666666666666,-1
740,andre-fili,0,24,11,0.2875,Striking,26.0,-2,0.37889688249400477,calvin-kattar,23,8,Striking,28.0,-1,0.11764705882352941,0.39421416234887735,Striking vs Striking,-2.0,0.0,11.5,2.0,-0.015317279854872579,0.16985294117647057,-1
1142,arnold-allen,1,20,3,0.34782608695652173,Striking,27.0,8,0.41536369816451396,calvin-kattar,23,8,Striking,33.0,1,0.11764705882352941,0.39421416234887735,Striking vs Striking,-6.0,-3.0,-0.5,-2.0,0.02114953581563661,0.23017902813299232,7
587,aljamain-sterling,1,24,5,0.1337579617834395,Striking,34.0,1,0.5243747350572276,calvin-kattar,23,8,Striking,35.0,2,0.11764705882352941,0.39421416234887735,Striking vs Striking,-1.0,-4.0,0.0,-1.0,0.1301605727083503,0.01611090295991008,-1
1099,aoriqileng,1,25,11,0.26666666666666666,Striking,28.0,1,0.49754901960784315,cameron-else,10,6,Striking,33.0,1,0.0,0.40476190476190477,Striking vs Striking,-5.0,-2.0,11.0,-2.0,0.09278711484593838,0.26666666666666666,0
730,andre-fialho,1,16,8,0.0,Striking,26.0,2,0.4156378600823045,cameron-vancamp,15,7,Striking,27.0,1,0.0,0.4788732394366197,Striking vs Striking,-1.0,-2.0,14.0,0.0,-0.06323537935431517,0.0,1
1413,bj-penn,1,16,14,0.0,Grappling,20.0,1,0.0,caol-uno,25,13,Grappling,-24.0,1,0.0,0.0,Grappling vs Grappling,44.0,-87.0,155.5,70.0,0.0,0.0,0
877,angel-pacheco,0,7,3,0.0,Striking,31.0,-1,0.3931034482758621,caolan-loughran,9,2,Striking,27.0,-1,0.0,0.4479166666666667,Striking vs Striking,4.0,2.0,-5.599999999999994,2.0,-0.05481321839080461,0.0,0
467,alexander-munoz,1,7,2,0.16666666666666666,Striking,31.0,1,0.4269230769230769,carl-deaton,17,7,Striking,31.0,1,0.0,0.31666666666666665,Striking vs Striking,0.0,2.0,-15.5,3.0,0.11025641025641025,0.16666666666666666,0
426,alexa-grasso,0,16,4,0.06666666666666667,Striking,25.0,-1,0.4188075618031992,carla-esparza,20,8,Striking,31.0,-1,0.18518518518518517,0.3945469125902165,Striking vs Striking,-6.0,4.0,8.5,3.0,0.02426064921298271,-0.11851851851851851,0
1558,bradley-scott,0,12,6,0.15384615384615385,Striking,26.0,-2,0.4155019059720457,carlo-pedersoli,11,3,Striking,23.0,-1,0.3333333333333333,0.37719298245614036,Striking vs Striking,3.0,1.5,0.0,1.0,0.03830892351590537,-0.17948717948717946,-1
371,alex-oliveira,1,22,12,0.3023255813953488,Striking,28.0,1,0.5113821138211382,carlo-pedersoli,11,3,Striking,23.0,1,0.3333333333333333,0.37719298245614036,Striking vs Striking,5.0,-0.5,-1.0,1.5,0.13418913136499783,-0.031007751937984496,0
372,alex-oliveira,1,22,12,0.3023255813953488,Striking,28.0,3,0.5113821138211382,carlos-condit,32,14,Grappling,32.0,1,0.2692307692307692,0.3906633906633907,Striking vs Grappling,-4.0,-3.0,-1.0,1.0,0.12071872315774751,0.0330948121645796,2
809,andrei-arlovski,1,34,24,0.22580645161290322,Striking,41.0,2,0.4575910662057963,carlos-felipe,11,2,Striking,24.0,1,0.0,0.4552238805970149,Striking vs Striking,17.0,3.0,-14.0,2.0,0.002367185608781408,0.22580645161290322,1
603,allan-nascimento,1,20,6,0.0,Striking,30.0,2,0.610236220472441,carlos-hernandez,10,4,Striking,29.0,1,0.047619047619047616,0.4561891515994437,Striking vs Striking,1.0,0.5,-0.5,2.5,0.1540470688729973,-0.047619047619047616,1
612,alonzo-menifield,0,15,5,0.0,Striking,36.0,-2,0.5426170468187275,carlos-ulberg,12,1,Striking,33.0,-1,0.5,0.5674653215636822,Striking vs Striking,3.0,-4.0,-0.5,-1.0,-0.024848274744954768,-0.5,-1
400,alex-perez,1,25,9,0.2692307692307692,Striking,24.0,1,0.46365914786967416,carls-john-de-tomas,8,2,Striking,18.0,1,0.0,0.37254901960784315,Striking vs Striking,6.0,1.0,-9.800000000000011,-5.5,0.09111012826183101,0.2692307692307692,0
1047,antonina-shevchenko,0,10,4,0.2857142857142857,Striking,34.0,-1,0.5531034482758621,casey-oneill,10,2,Striking,23.0,-1,0.34782608695652173,0.529650690495532,Striking vs Striking,11.0,2.0,-1.0,-2.0,0.02345275778033007,-0.06211180124223603,0
1110,ariane-lipski,1,17,10,0.1111111111111111,Striking,29.0,3,0.4180911680911681,casey-oneill,10,2,Striking,26.0,1,0.34782608695652173,0.529650690495532,Striking vs Striking,3.0,0.0,-0.5,-2.0,-0.11155952240436395,-0.23671497584541062,2
649,amanda-nunes,0,23,5,0.15492957746478872,Striking,24.0,-1,0.518341307814992,cat-zingano,10,4,Grappling,29.0,-1,0.65,0.6135593220338983,Striking vs Grappling,-5.0,2.0,-9.0,1.0,-0.0952180142189063,-0.4950704225352113,0
687,amir-sadollah,1,7,5,0.0,Grappling,25.0,1,0.0,cb-dollaway,18,10,Grappling,22.0,1,0.0,0.0,Grappling vs Grappling,3.0,-3.0,-16.0,-2.0,0.0,0.0,0
37,abdul-razak-alhassan,0,12,7,0.06666666666666667,Grappling,39.0,-2,0.49846625766871167,cesar-almeida,7,1,Striking,36.0,-1,0.0,0.5860349127182045,Grappling vs Striking,3.0,-3.0,0.0,-1.0,-0.08756865504949285,0.06666666666666667,-1
2020,cb-dollaway,1,18,10,0.0,Grappling,28.0,1,0.0,cezar-ferreira,14,8,Grappling,27.0,1,0.0,0.0,Grappling vs Grappling,1.0,1.0,0.5,-2.5,0.0,0.0,0
841,andrew-craig,0,9,4,0.0,Striking,26.0,-2,0.400390625,cezar-ferreira,14,8,Grappling,27.0,-1,0.0,0.0,Striking vs Grappling,-1.0,0.0,-15.0,-2.5,0.400390625,0.0,-1
1008,anthony-smith,0,38,21,0.08823529411764706,Striking,27.0,-1,0.4914772727272727,cezar-ferreira,14,8,Grappling,29.0,-2,0.0,0.0,Striking vs Grappling,-2.0,3.0,20.0,-2.5,0.4914772727272727,0.08823529411764706,1
1665,brian-camozzi,0,7,5,0.0,Striking,23.0,-2,0.26422764227642276,chad-laprise,14,4,Grappling,28.0,-1,0.5454545454545454,0.4279749478079332,Striking vs Grappling,-5.0,4.0,0.0,7.0,-0.16374730553151046,-0.5454545454545454,-1
471,alexander-volkanovski,1,26,4,0.20253164556962025,Striking,30.0,6,0.5650598042769119,chad-mendes,18,5,Grappling,32.0,1,0.0,0.0,Striking vs Grappling,-2.0,0.0,-1.5,5.5,0.5650598042769119,0.20253164556962025,5
934,anthony-johnson,1,22,6,0.0,Grappling,21.0,2,0.0,chad-reiner,13,2,Striking,23.0,1,0.0,0.20512820512820512,Grappling vs Striking,-2.0,3.0,32.80000000000001,78.0,-0.20512820512820512,0.0,1
699,anderson-silva,1,34,11,0.16666666666666666,Striking,33.0,7,0.6151631477927063,chael-sonnen,29,14,Striking,31.0,1,0.0,0.4386645962732919,Striking vs Striking,2.0,1.0,-22.0,3.0,0.1764985515194144,0.16666666666666666,6
1715,brian-stann,0,12,6,0.0,Grappling,28.0,-1,0.0,chael-sonnen,29,14,Striking,32.0,-1,0.0,0.4386645962732919,Grappling vs Striking,-4.0,0.0,0.0,-74.0,-0.4386645962732919,0.0,0
698,anderson-silva,1,34,11,0.16666666666666666,Striking,35.0,11,0.6151631477927063,chael-sonnen,29,14,Striking,33.0,1,0.0,0.4386645962732919,Striking vs Striking,2.0,1.0,-22.0,3.0,0.1764985515194144,0.16666666666666666,10
1703,brian-ortega,1,16,4,0.021739130434782608,Grappling,28.0,1,0.3789299503585218,chan-sung-jung,17,8,Striking,31.0,1,0.0,0.0,Grappling vs Striking,-3.0,1.0,-16.599999999999994,-3.0,0.3789299503585218,0.021739130434782608,0
472,alexander-volkanovski,1,26,4,0.20253164556962025,Striking,33.0,12,0.5650598042769119,chan-sung-jung,17,8,Striking,33.0,2,0.0,0.0,Striking vs Striking,0.0,-1.0,-18.099999999999994,-0.5,0.5650598042769119,0.20253164556962025,10
2053,chad-anheliger,1,13,8,0.0,Striking,36.0,1,0.46140939597315433,charalampos-grigoriou,8,5,Striking,31.0,1,0.8,0.4878048780487805,Striking vs Striking,5.0,-1.0,-1.0,-3.0,-0.026395482075626142,-0.8,0
1237,azat-maksum,0,17,1,0.1111111111111111,Striking,27.0,-1,0.23863636363636365,charles-johnson,17,6,Striking,33.0,-1,0.0,0.5054945054945055,Striking vs Striking,-6.0,-2.0,11.5,0.0,-0.26685814185814183,0.1111111111111111,0
722,andre-ewell,0,17,9,0.25,Striking,32.0,-3,0.40029651593773163,charles-jourdain,16,8,Striking,25.0,-1,0.0,0.4891139240506329,Striking vs Striking,7.0,2.0,10.0,7.0,-0.08881740811290129,0.25,-2
867,andy-ogle,0,9,6,0.0,Grappling,23.0,-2,0.0,charles-oliveira,35,10,Grappling,24.0,-1,0.26804123711340205,0.5525,Grappling vs Grappling,-1.0,-2.0,-9.599999999999994,-5.0,-0.5525,-0.26804123711340205,-1
976,anthony-pettis,1,24,10,0.3333333333333333,Striking,27.0,1,0.47564169722367733,charles-oliveira,35,10,Grappling,26.0,1,0.26804123711340205,0.5525,Striking vs Grappling,1.0,0.0,14.400000000000006,-1.5,-0.07685830277632266,0.06529209621993126,0
1343,beneil-dariush,0,22,6,0.11842105263157894,Striking,33.0,-1,0.489873417721519,charles-oliveira,35,10,Grappling,33.0,-1,0.26804123711340205,0.5525,Striking vs Grappling,0.0,0.0,11.400000000000006,-2.0,-0.062626582278481,-0.14962018448182313,0
1125,arman-tsarukyan,1,22,3,0.037037037037037035,Striking,27.0,4,0.48928238583411,charles-oliveira,35,10,Grappling,34.0,1,0.26804123711340205,0.5525,Striking vs Grappling,-7.0,-3.0,14.400000000000006,-1.5,-0.06321761416589,-0.23100420007636502,3
1966,carlos-prates,1,21,6,0.0,Striking,30.0,1,0.573076923076923,charles-radtke,10,4,Grappling,33.0,1,0.0,0.0,Striking vs Grappling,-3.0,4.0,-0.5,6.0,0.573076923076923,0.0,0
1817,bryce-mitchell,1,17,3,0.05,Striking,25.0,2,0.5964125560538116,charles-rosa,14,8,Striking,31.0,1,0.24561403508771928,0.36286089238845143,Striking vs Striking,-6.0,1.0,1.0,1.0,0.23355166366536018,-0.1956140350877193,1
935,anthony-johnson,1,22,6,0.0,Grappling,25.0,1,0.0,charlie-brenneman,19,8,Grappling,28.0,1,0.0,0.0,Grappling vs Grappling,-3.0,4.0,47.80000000000001,6.0,0.0,0.0,0
1344,beneil-dariush,1,22,6,0.11842105263157894,Striking,24.0,1,0.489873417721519,charlie-brenneman,19,8,Grappling,31.0,2,0.0,0.0,Striking vs Grappling,-7.0,0.0,11.0,0.0,0.489873417721519,0.11842105263157894,-1
410,alex-reyes,0,13,5,0.0,Striking,35.0,-2,0.46596858638743455,charlie-campbell,9,2,Striking,26.0,-1,0.0,0.5406698564593302,Striking vs Striking,9.0,-1.0,-14.0,0.5,-0.07470127007189564,0.0,-1
38,abdul-razak-alhassan,1,12,7,0.06666666666666667,Grappling,30.0,1,0.49846625766871167,charlie-ward,3,3,Striking,33.0,1,0.0,0.19230769230769232,Grappling vs Striking,-3.0,-1.0,16.5,0.0,0.3061585653610194,0.06666666666666667,0
1475,bobby-moffett,1,12,5,0.08333333333333333,Striking,26.0,1,0.3983957219251337,chas-skelly,19,3,Striking,31.0,1,0.2631578947368421,0.4072072072072072,Striking vs Striking,-5.0,-1.0,0.0,0.5,-0.008811485282073539,-0.17982456140350878,0
299,alex-caceres,1,21,15,0.47368421052631576,Striking,30.0,2,0.49967105263157896,chase-hooper,15,3,Grappling,20.0,1,0.02127659574468085,0.5205882352941177,Striking vs Grappling,10.0,-3.0,3.3000000000000114,-0.5,-0.020917182662538725,0.45240761478163494,1
1204,augusto-sakai,1,16,5,0.2,Striking,25.0,1,0.4899598393574297,chase-sherman,16,12,Striking,26.0,1,0.0,0.45471609572970434,Striking vs Striking,-1.0,-1.0,11.0,-1.0,0.035243743627725366,0.2,0
810,andrei-arlovski,1,34,24,0.22580645161290322,Striking,41.0,1,0.4575910662057963,chase-sherman,16,12,Striking,29.0,2,0.0,0.45471609572970434,Striking vs Striking,12.0,-1.0,-9.0,-1.0,0.002874970476091976,0.22580645161290322,-1
511,alexandr-romanov,1,18,3,0.2765957446808511,Grappling,30.0,5,0.5165354330708661,chase-sherman,16,12,Striking,30.0,3,0.0,0.45471609572970434,Grappling vs Striking,0.0,-2.0,7.0,-3.0,0.061819337341161795,0.2765957446808511,2
1989,carmelo-marrero,0,10,2,0.0,Grappling,23.0,-1,0.0,cheick-kongo,28,8,Grappling,29.0,-1,0.0,0.0,Grappling vs Grappling,-6.0,-4.0,-32.0,0.0,0.0,0.0,0
1195,assuerio-silva,1,32,4,0.0,Grappling,31.0,1,0.0,cheick-kongo,28,8,Grappling,30.0,1,0.0,0.0,Grappling vs Grappling,1.0,-3.0,4.0,0.0,0.0,0.0,0
1037,antoni-hardonk,0,8,6,0.0,Grappling,31.0,-1,0.0,cheick-kongo,28,8,Grappling,32.0,-1,0.0,0.0,Grappling vs Grappling,-1.0,0.0,13.0,0.0,0.0,0.0,0
1840,cain-velasquez,0,14,3,0.0,Grappling,24.0,-1,0.0,cheick-kongo,28,8,Grappling,32.0,-2,0.0,0.0,Grappling vs Grappling,-8.0,-2.5,11.0,77.0,0.0,0.0,1
9779,montserrat-ruiz,0,10,4,0.6666666666666666,Grappling,26.0,-1,0.27358490566037735,cheyanne-vlismas,7,3,Striking,23.0,-1,0.3333333333333333,0.5093062605752962,Grappling vs Striking,3.0,-3.0,3.4000000000000057,-2.0,-0.2357213549149188,0.3333333333333333,0
1516,brad-pickett,0,26,14,0.0,Grappling,33.0,-1,0.0,chico-camus,14,7,Striking,27.0,-1,0.0,0.4120054570259209,Grappling vs Striking,6.0,0.0,12.5,2.0,-0.4120054570259209,0.0,0
198,albert-duraev,1,16,5,0.041666666666666664,Striking,32.0,1,0.40458015267175573,chidi-njokuani,24,10,Striking,33.0,1,0.0,0.6385350318471338,Striking vs Striking,-1.0,-4.0,25.0,-5.0,-0.23395487917537805,0.041666666666666664,0
1156,artem-lobov,1,14,15,0.25,Striking,27.0,1,0.41453428863868985,chris-avila,5,4,Striking,21.0,1,0.0,0.30472103004291845,Striking vs Striking,6.0,-1.0,-0.5,-7.0,0.1098132585957714,0.25,0
1314,ben-rothwell,1,39,14,0.2413793103448276,Striking,37.0,1,0.42574257425742573,chris-barnett,23,9,Striking,34.0,1,0.0,0.471976401179941,Striking vs Striking,3.0,7.0,1.0,3.5,-0.046233826922515264,0.2413793103448276,0
1762,bruno-santos,1,14,2,0.0,Striking,24.0,1,0.4608695652173913,chris-camozzi,24,13,Grappling,25.0,1,0.0,0.0,Striking vs Grappling,-1.0,-6.0,-1.0,-7.0,0.4608695652173913,0.0,0
2242,che-mills,1,15,6,0.0,Striking,26.0,1,0.5247524752475248,chris-cope,5,4,Grappling,26.0,1,0.0,0.0,Striking vs Grappling,0.0,73.0,-1.0,0.0,0.5247524752475248,0.0,0
1628,brendan-allen,0,24,6,0.043478260869565216,Striking,25.0,-1,0.5382585751978892,chris-curtis,31,12,Striking,33.0,-1,0.0,0.5175332527206772,Striking vs Striking,-8.0,4.0,0.5,-0.5,0.020725322477212038,0.043478260869565216,0
1629,brendan-allen,1,24,6,0.043478260869565216,Striking,28.0,7,0.5382585751978892,chris-curtis,31,12,Striking,36.0,1,0.0,0.5175332527206772,Striking vs Striking,-8.0,4.0,0.5,-0.5,0.020725322477212038,0.043478260869565216,6
250,aleksei-oleinik,0,60,17,0.26666666666666666,Grappling,42.0,-1,0.48906048906048905,chris-daukaus,12,7,Striking,29.0,-1,0.0,0.5,Grappling vs Striking,13.0,-1.0,49.0,4.0,-0.010939510939510955,0.26666666666666666,0
75,adam-milstead,1,8,3,0.0,Striking,26.0,1,0.46863468634686345,chris-de-la-rocha,5,3,Striking,35.0,1,0.23076923076923078,0.45660377358490567,Striking vs Striking,-9.0,0.0,-49.0,-4.0,0.01203091276195778,-0.23076923076923078,0
1495,bolaji-oki,0,9,2,0.25,Striking,27.0,-1,0.4580152671755725,chris-duncan,12,2,Striking,30.0,-1,0.18518518518518517,0.46511627906976744,Striking vs Striking,-3.0,0.0,-7.599999999999994,1.5,-0.007101011894194931,0.06481481481481483,0
1868,calvin-kattar,1,23,8,0.11764705882352941,Striking,29.0,1,0.39421416234887735,chris-fishgold,18,4,Grappling,24.0,1,0.07692307692307693,0.3225806451612903,Striking vs Grappling,5.0,3.0,-3.5,4.0,0.07163351718758704,0.04072398190045248,0
723,andre-ewell,0,17,9,0.25,Striking,31.0,-1,0.40029651593773163,chris-gutierrez,21,5,Striking,29.0,-1,0.0,0.5910404624277457,Striking vs Striking,2.0,2.0,9.0,9.0,-0.19074394649001403,0.25,0
1256,batgerel-danaa,0,12,5,0.0,Grappling,30.0,-1,0.3654524089306698,chris-gutierrez,21,5,Striking,30.0,-2,0.0,0.5910404624277457,Grappling vs Striking,0.0,-2.0,0.0,3.0,-0.22558805349707584,0.0,1
1323,ben-saunders,1,22,13,0.0,Grappling,29.0,1,0.0,chris-heatherly,8,3,Striking,24.0,1,0.0,0.48,Grappling vs Striking,5.0,5.0,0.0,9.5,-0.48,0.0,0
1201,augusto-montano,1,15,3,0.0,Striking,27.0,1,0.4609375,chris-heatherly,8,3,Striking,24.0,2,0.0,0.48,Striking vs Striking,3.0,4.0,0.5,5.0,-0.019062499999999982,0.0,-1
2273,chico-camus,0,14,7,0.0,Striking,27.0,-1,0.4120054570259209,chris-holdsworth,7,0,Grappling,24.0,-1,0.625,0.2971014492753623,Striking vs Grappling,3.0,-5.0,-8.5,-5.0,0.11490400775055859,-0.625,0
2292,chris-beal,0,10,3,0.0,Striking,27.0,-2,0.35930047694753575,chris-kelades,9,3,Striking,32.0,-1,0.0,0.4371069182389937,Striking vs Striking,-5.0,-1.0,8.0,1.0,-0.07780644129145797,0.0,-1
700,anderson-silva,1,34,11,0.16666666666666666,Striking,29.0,1,0.6151631477927063,chris-leben,22,11,Grappling,23.0,1,0.0,0.0,Striking vs Grappling,6.0,3.0,-1.5,3.0,0.6151631477927063,0.16666666666666666,0
283,alessio-sakara,1,19,11,0.0,Grappling,24.0,1,0.0,chris-leben,22,11,Grappling,25.0,2,0.0,0.0,Grappling vs Grappling,-1.0,1.0,-0.5,-2.0,0.0,0.0,-1
23,aaron-simpson,0,11,4,0.0,Grappling,33.0,-3,0.0,chris-leben,22,11,Grappling,27.0,-1,0.0,0.0,Grappling vs Grappling,6.0,1.0,-14.5,-74.0,0.0,0.0,-2
1716,brian-stann,1,12,6,0.0,Grappling,28.0,5,0.0,chris-leben,22,11,Grappling,28.0,1,0.0,0.0,Grappling vs Grappling,0.0,2.0,20.5,-74.0,0.0,0.0,4
842,andrew-craig,1,9,4,0.0,Striking,25.0,1,0.400390625,chris-leben,22,11,Grappling,30.0,2,0.0,0.0,Striking vs Grappling,-5.0,2.0,-15.0,2.0,0.400390625,0.0,-1
1287,ben-earwood,1,0,0,0.0,Grappling,-25.0,1,0.0,chris-lytle,41,18,Grappling,23.0,1,0.0,0.0,Grappling vs Grappling,-48.0,98.0,-171.0,0.0,0.0,0.0,0
1677,brian-foster,0,17,5,0.0,Grappling,24.0,-3,0.0,chris-lytle,41,18,Grappling,33.0,-1,0.0,0.0,Grappling vs Grappling,-9.0,-1.0,-1.0,73.0,0.0,0.0,-2
1669,brian-ebersole,1,51,17,0.0,Grappling,28.0,1,0.0,chris-lytle,41,18,Grappling,34.0,1,0.0,0.0,Grappling vs Grappling,-6.0,1.0,-0.5,73.0,0.0,0.0,0
83,adlan-amagov,1,13,2,0.0,Striking,24.0,1,0.4779874213836478,chris-spang,5,2,Striking,23.0,1,0.0,0.08771929824561403,Striking vs Striking,1.0,0.0,1.0,0.0,0.3902681231380338,0.0,0
1644,brendan-schaub,1,11,5,0.0,Grappling,25.0,1,0.0,chris-tuchscherer,18,4,Grappling,-15.0,1,0.0,0.0,Grappling vs Grappling,40.0,-185.0,244.0,78.0,0.0,0.0,0
1833,cain-carrizosa,0,6,2,0.0,Striking,-11.0,-1,0.4230769230769231,chris-wade,12,3,Striking,24.0,-1,0.0,0.5393700787401575,Striking vs Striking,-35.0,85.0,-155.6,4.0,-0.11629315566323445,0.0,0
284,alessio-sakara,0,19,11,0.0,Grappling,27.0,-1,0.0,chris-weidman,16,8,Grappling,26.0,-1,0.34615384615384615,0.4513338139870223,Grappling vs Grappling,1.0,-2.0,-9.5,-6.0,-0.4513338139870223,-0.34615384615384615,0
